     sl2_layer3_s5 | regionGas1_s5 | 2.5892909*cm -3.7325572*cm 4.49769*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 0.59633*cm -0.4363323*rad 1.5707963*rad 79.1146423*cm 7.1742713*cm 89.4438328*cm 0.1323475*rad 79.1146423*cm 7.1742713*cm 89.4438328*cm 0.1323475*rad  |    5   1   2   3
     sl2_layer4_s5 | regionGas1_s5 | 2.5854519*cm -4.4369468*cm 5.71035*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 0.59633*cm -0.4363323*rad 1.5707963*rad 79.1146423*cm 7.1026473*cm 89.3722088*cm 0.1323475*rad 79.1146423*cm 7.1026473*cm 89.3722088*cm 0.1323475*rad  |    5   1   2   4
     sl2_layer5_s5 | regionGas1_s5 | 2.6206353*cm -3.7292628*cm 6.92301*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 0.59633*cm -0.4363323*rad 1.5707963*rad 79.1146423*cm 7.7590725*cm 90.028634*cm 0.1323475*rad 79.1146423*cm 7.7590725*cm 90.028634*cm 0.1323475*rad  |    5   1   2   5
     sl2_layer6_s5 | regionGas1_s5 | 2.6167964*cm -4.4336524*cm 8.13567*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 0.59633*cm -0.4363323*rad 1.5707963*rad 79.1146423*cm 7.6874485*cm 89.95701*cm 0.1323475*rad 79.1146423*cm 7.6874485*cm 89.95701*cm 0.1323475*rad  |    5   1   2   6
        region1_s6 |     root | 46.2928412*cm -80.181553*cm 219.28781*cm | ordered: zxy -210*deg 25*deg 0*deg |   G4Trap | 13.98383*cm -0.1742584*rad 1.5707963*rad 83.6830376*cm 3.7950357*cm 89.6143798*cm 0*rad 91.8010333*cm 3.7950357*cm 97.9396162*cm 0*rad  |    6   1   0   0
     regionGas1_s6 | region1_s6 | 0*cm 2.3232334*cm -0*cm | 0 0 0 |   G4Trap | 13.98383*cm -0.1742584*rad 1.5707963*rad 80.4011111*cm 5.5747812*cm 88.028416*cm 0*rad 88.5191068*cm 5.5747812*cm 96.3536525*cm 0*rad  |    6   1   0   0
            sl1_s6 | regionGas1_s6 | -2.4238153*cm -3.0768633*cm -5.69497*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 4.05468*cm 0*rad 1.5707963*rad 75.5799076*cm 5.924798*cm 84.5186673*cm -0.1323475*rad 75.5799076*cm 5.924798*cm 84.5186673*cm -0.1323475*rad  |    6   1   1
     sl1_layer1_s6 | regionGas1_s6 | -2.4574267*cm -2.4007976*cm -8.59117*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 0.56924*cm -0.4363323*rad 1.5707963*rad 75.5799076*cm 6.551895*cm 85.1457644*cm -0.1323475*rad 75.5799076*cm 6.551895*cm 85.1457644*cm -0.1323475*rad  |    6   1   1   1
     sl1_layer2_s6 | regionGas1_s6 | -2.4537593*cm -3.073716*cm -7.43269*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 0.56924*cm -0.4363323*rad 1.5707963*rad 75.5799076*cm 6.483471*cm 85.0773404*cm -0.1323475*rad 75.5799076*cm 6.483471*cm 85.0773404*cm -0.1323475*rad  |    6   1   1   2
     sl1_layer3_s6 | regionGas1_s6 | -2.4873708*cm -2.3976504*cm -6.27421*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 0.56924*cm -0.4363323*rad 1.5707963*rad 75.5799076*cm 7.1105681*cm 85.7044375*cm -0.1323475*rad 75.5799076*cm 7.1105681*cm 85.7044375*cm -0.1323475*rad  |    6   1   1   3
     sl1_layer4_s6 | regionGas1_s6 | -2.4837033*cm -3.0705688*cm -5.11573*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 0.56924*cm -0.4363323*rad 1.5707963*rad 75.5799076*cm 7.0421441*cm 85.6360135*cm -0.1323475*rad 75.5799076*cm 7.0421441*cm 85.6360135*cm -0.1323475*rad  |    6   1   1   4
     sl1_layer5_s6 | regionGas1_s6 | -2.5173148*cm -2.3945031*cm -3.95725*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 0.56924*cm -0.4363323*rad 1.5707963*rad 75.5799076*cm 7.6692412*cm 86.2631105*cm -0.1323475*rad 75.5799076*cm 7.6692412*cm 86.2631105*cm -0.1323475*rad  |    6   1   1   5
     sl1_layer6_s6 | regionGas1_s6 | -2.5136474*cm -3.0674215*cm -2.79877*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 0.56924*cm -0.4363323*rad 1.5707963*rad 75.5799076*cm 7.6008172*cm 86.1946866*cm -0.1323475*rad 75.5799076*cm 7.6008172*cm 86.1946866*cm -0.1323475*rad  |    6   1   1   6
            sl2_s6 | regionGas1_s6 | 2.522763*cm -4.4435357*cm 5.10402*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 4.24431*cm 0*rad 1.5707963*rad 79.1146423*cm 5.9330449*cm 88.2026064*cm 0.1323475*rad 79.1146423*cm 5.9330449*cm 88.2026064*cm 0.1323475*rad  |    6   1   2
     sl2_layer1_s6 | regionGas1_s6 | 2.5579464*cm -3.7358516*cm 2.07237*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 0.59633*cm -0.4363323*rad 1.5707963*rad 79.1146423*cm 6.5894701*cm 88.8590316*cm 0.1323475*rad 79.1146423*cm 6.5894701*cm 88.8590316*cm 0.1323475*rad  |    6   1   2   1
     sl2_layer2_s6 | regionGas1_s6 | 2.5541075*cm -4.4402412*cm 3.28503*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 0.59633*cm -0.4363323*rad 1.5707963*rad 79.1146423*cm 6.5178461*cm 88.7874076*cm 0.1323475*rad 79.1146423*cm 6.5178461*cm 88.7874076*cm 0.1323475*rad  |    6   1   2   2
     sl2_layer3_s6 | regionGas1_s6 | 2.5892909*cm -3.7325572*cm 4.49769*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 0.59633*cm -0.4363323*rad 1.5707963*rad 79.1146423*cm 7.1742713*cm 89.4438328*cm 0.1323475*rad 79.1146423*cm 7.1742713*cm 89.4438328*cm 0.1323475*rad  |    6   1   2   3
     sl2_layer4_s6 | regionGas1_s6 | 2.5854519*cm -4.4369468*cm 5.71035*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 0.59633*cm -0.4363323*rad 1.5707963*rad 79.1146423*cm 7.1026473*cm 89.3722088*cm 0.1323475*rad 79.1146423*cm 7.1026473*cm 89.3722088*cm 0.1323475*rad  |    6   1   2   4
     sl2_layer5_s6 | regionGas1_s6 | 2.6206353*cm -3.7292628*cm 6.92301*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 0.59633*cm -0.4363323*rad 1.5707963*rad 79.1146423*cm 7.7590725*cm 90.028634*cm 0.1323475*rad 79.1146423*cm 7.7590725*cm 90.028634*cm 0.1323475*rad  |    6   1   2   5
     sl2_layer6_s6 | regionGas1_s6 | 2.6167964*cm -4.4336524*cm 8.13567*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 0.59633*cm -0.4363323*rad 1.5707963*rad 79.1146423*cm 7.6874485*cm 89.95701*cm 0.1323475*rad 79.1146423*cm 7.6874485*cm 89.95701*cm 0.1323475*rad  |    6   1   2   6
        region2_s1 |     root | 153.1296731*cm 0*cm 336.7738086*cm | ordered: zxy 90*deg 25*deg 0*deg |   G4Trap | 22.0499015*cm -0.1739299*rad 1.5707963*rad 133.1382066*cm 5.1401966*cm 144.4712057*cm 0*rad 145.953716*cm 5.1401966*cm 157.8828168*cm 0*rad  |    1   2   0   0
     regionGas2_s1 | region2_s1 | 0*cm 0.5447266*cm -0*cm | 0 0 0 |   G4Trap | 22.0499015*cm -0.1739299*rad 1.5707963*rad 131.4761774*cm 5.0131796*cm 142.6048516*cm 0*rad 144.2916867*cm 5.0131796*cm 156.0164627*cm 0*rad  |    1   2   0   0
            sl3_s1 | regionGas2_s1 | -3.8245233*cm -6.1853835*cm -11.4381085*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 6.530013*cm 0*rad 1.5707963*rad 121.7205252*cm 5.3341535*cm 134.5142977*cm -0.1334891*rad 121.7205252*cm 5.3341535*cm 134.5142977*cm -0.1334891*rad  |    1   2   3
     sl3_layer1_s1 | regionGas2_s1 | -3.880899*cm -5.096352*cm -16.1024035*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 0.922859*cm -0.4363323*rad 1.5707963*rad 121.7205252*cm 6.3648762*cm 135.5450204*cm -0.1334891*rad 121.7205252*cm 6.3648762*cm 135.5450204*cm -0.1334891*rad  |    1   2   3   1
     sl3_layer2_s1 | regionGas2_s1 | -3.8747477*cm -6.1801047*cm -14.2366855*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 0.922859*cm -0.4363323*rad 1.5707963*rad 121.7205252*cm 6.2524118*cm 135.432556*cm -0.1334891*rad 121.7205252*cm 6.2524118*cm 135.432556*cm -0.1334891*rad  |    1   2   3   2
     sl3_layer3_s1 | regionGas2_s1 | -3.9311233*cm -5.0910732*cm -12.3709675*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 0.922859*cm -0.4363323*rad 1.5707963*rad 121.7205252*cm 7.2831344*cm 136.4632787*cm -0.1334891*rad 121.7205252*cm 7.2831344*cm 136.4632787*cm -0.1334891*rad  |    1   2   3   3
     sl3_layer4_s1 | regionGas2_s1 | -3.9249721*cm -6.1748259*cm -10.5052495*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 0.922859*cm -0.4363323*rad 1.5707963*rad 121.7205252*cm 7.17067*cm 136.3508143*cm -0.1334891*rad 121.7205252*cm 7.17067*cm 136.3508143*cm -0.1334891*rad  |    1   2   3   4
     sl3_layer5_s1 | regionGas2_s1 | -3.9813477*cm -5.0857944*cm -8.6395315*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 0.922859*cm -0.4363323*rad 1.5707963*rad 121.7205252*cm 8.2013927*cm 137.381537*cm -0.1334891*rad 121.7205252*cm 8.2013927*cm 137.381537*cm -0.1334891*rad  |    1   2   3   5
     sl3_layer6_s1 | regionGas2_s1 | -3.9751964*cm -6.1695471*cm -6.7738135*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 0.922859*cm -0.4363323*rad 1.5707963*rad 121.7205252*cm 8.0889283*cm 137.2690725*cm -0.1334891*rad 121.7205252*cm 8.0889283*cm 137.2690725*cm -0.1334891*rad  |    1   2   3   6
            sl4_s1 | regionGas2_s1 | 4.0780237*cm -6.8055714*cm 9.168173*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 6.9152685*cm 0*rad 1.5707963*rad 128.9017516*cm 6.1582677*cm 142.9597385*cm 0.1334891*rad 128.9017516*cm 6.1582677*cm 142.9597385*cm 0.1334891*rad  |    1   2   4
     sl4_layer1_s1 | regionGas2_s1 | 4.1377253*cm -5.6522896*cm 4.2286955*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 0.9778955*cm -0.4363323*rad 1.5707963*rad 128.9017516*cm 7.2498007*cm 144.0512714*cm 0.1334891*rad 128.9017516*cm 7.2498007*cm 144.0512714*cm 0.1334891*rad  |    1   2   4   1
     sl4_layer2_s1 | regionGas2_s1 | 4.1312112*cm -6.7999812*cm 6.2044865*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 0.9778955*cm -0.4363323*rad 1.5707963*rad 128.9017516*cm 7.1307011*cm 143.9321718*cm 0.1334891*rad 128.9017516*cm 7.1307011*cm 143.9321718*cm 0.1334891*rad  |    1   2   4   2
     sl4_layer3_s1 | regionGas2_s1 | 4.1909128*cm -5.6466994*cm 8.1802775*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 0.9778955*cm -0.4363323*rad 1.5707963*rad 128.9017516*cm 8.222234*cm 145.0237048*cm 0.1334891*rad 128.9017516*cm 8.222234*cm 145.0237048*cm 0.1334891*rad  |    1   2   4   3
     sl4_layer4_s1 | regionGas2_s1 | 4.1843987*cm -6.7943909*cm 10.1560685*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 0.9778955*cm -0.4363323*rad 1.5707963*rad 128.9017516*cm 8.1031345*cm 144.9046052*cm 0.1334891*rad 128.9017516*cm 8.1031345*cm 144.9046052*cm 0.1334891*rad  |    1   2   4   4
     sl4_layer5_s1 | regionGas2_s1 | 4.2441003*cm -5.6411092*cm 12.1318595*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 0.9778955*cm -0.4363323*rad 1.5707963*rad 128.9017516*cm 9.1946674*cm 145.9961381*cm 0.1334891*rad 128.9017516*cm 9.1946674*cm 145.9961381*cm 0.1334891*rad  |    1   2   4   5
     sl4_layer6_s1 | regionGas2_s1 | 4.2375861*cm -6.7888007*cm 14.1076505*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 0.9778955*cm -0.4363323*rad 1.5707963*rad 128.9017516*cm 9.0755678*cm 145.8770385*cm 0.1334891*rad 128.9017516*cm 9.0755678*cm 145.8770385*cm 0.1334891*rad  |    1   2   4   6
        region2_s2 |     root | 76.5648365*cm 132.614187*cm 336.7738086*cm | ordered: zxy 30*deg 25*deg 0*deg |   G4Trap | 22.0499015*cm -0.1739299*rad 1.5707963*rad 133.1382066*cm 5.1401966*cm 144.4712057*cm 0*rad 145.953716*cm 5.1401966*cm 157.8828168*cm 0*rad  |    2   2   0   0
     regionGas2_s2 | region2_s2 | 0*cm 0.5447266*cm -0*cm | 0 0 0 |   G4Trap | 22.0499015*cm -0.1739299*rad 1.5707963*rad 131.4761774*cm 5.0131796*cm 142.6048516*cm 0*rad 144.2916867*cm 5.0131796*cm 156.0164627*cm 0*rad  |    2   2   0   0
            sl3_s2 | regionGas2_s2 | -3.8245233*cm -6.1853835*cm -11.4381085*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 6.530013*cm 0*rad 1.5707963*rad 121.7205252*cm 5.3341535*cm 134.5142977*cm -0.1334891*rad 121.7205252*cm 5.3341535*cm 134.5142977*cm -0.1334891*rad  |    2   2   3
     sl3_layer1_s2 | regionGas2_s2 | -3.880899*cm -5.096352*cm -16.1024035*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 0.922859*cm -0.4363323*rad 1.5707963*rad 121.7205252*cm 6.3648762*cm 135.5450204*cm -0.1334891*rad 121.7205252*cm 6.3648762*cm 135.5450204*cm -0.1334891*rad  |    2   2   3   1
     sl3_layer2_s2 | regionGas2_s2 | -3.8747477*cm -6.1801047*cm -14.2366855*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 0.922859*cm -0.4363323*rad 1.5707963*rad 121.7205252*cm 6.2524118*cm 135.432556*cm -0.1334891*rad 121.7205252*cm 6.2524118*cm 135.432556*cm -0.1334891*rad  |    2   2   3   2
     sl3_layer3_s2 | regionGas2_s2 | -3.9311233*cm -5.0910732*cm -12.3709675*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 0.922859*cm -0.4363323*rad 1.5707963*rad 121.7205252*cm 7.2831344*cm 136.4632787*cm -0.1334891*rad 121.7205252*cm 7.2831344*cm 136.4632787*cm -0.1334891*rad  |    2   2   3   3
     sl3_layer4_s2 | regionGas2_s2 | -3.9249721*cm -6.1748259*cm -10.5052495*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 0.922859*cm -0.4363323*rad 1.5707963*rad 121.7205252*cm 7.17067*cm 136.3508143*cm -0.1334891*rad 121.7205252*cm 7.17067*cm 136.3508143*cm -0.1334891*rad  |    2   2   3   4
     sl3_layer5_s2 | regionGas2_s2 | -3.9813477*cm -5.0857944*cm -8.6395315*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 0.922859*cm -0.4363323*rad 1.5707963*rad 121.7205252*cm 8.2013927*cm 137.381537*cm -0.1334891*rad 121.7205252*cm 8.2013927*cm 137.381537*cm -0.1334891*rad  |    2   2   3   5
     sl3_layer6_s2 | regionGas2_s2 | -3.9751964*cm -6.1695471*cm -6.7738135*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 0.922859*cm -0.4363323*rad 1.5707963*rad 121.7205252*cm 8.0889283*cm 137.2690725*cm -0.1334891*rad 121.7205252*cm 8.0889283*cm 137.2690725*cm -0.1334891*rad  |    2   2   3   6
            sl4_s2 | regionGas2_s2 | 4.0780237*cm -6.8055714*cm 9.168173*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 6.9152685*cm 0*rad 1.5707963*rad 128.9017516*cm 6.1582677*cm 142.9597385*cm 0.1334891*rad 128.9017516*cm 6.1582677*cm 142.9597385*cm 0.1334891*rad  |    2   2   4
     sl4_layer1_s2 | regionGas2_s2 | 4.1377253*cm -5.6522896*cm 4.2286955*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 0.9778955*cm -0.4363323*rad 1.5707963*rad 128.9017516*cm 7.2498007*cm 144.0512714*cm 0.1334891*rad 128.9017516*cm 7.2498007*cm 144.0512714*cm 0.1334891*rad  |    2   2   4   1
     sl4_layer2_s2 | regionGas2_s2 | 4.1312112*cm -6.7999812*cm 6.2044865*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 0.9778955*cm -0.4363323*rad 1.5707963*rad 128.9017516*cm 7.1307011*cm 143.9321718*cm 0.1334891*rad 128.9017516*cm 7.1307011*cm 143.9321718*cm 0.1334891*rad  |    2   2   4   2
     sl4_layer3_s2 | regionGas2_s2 | 4.1909128*cm -5.6466994*cm 8.1802775*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 0.9778955*cm -0.4363323*rad 1.5707963*rad 128.9017516*cm 8.222234*cm 145.0237048*cm 0.1334891*rad 128.9017516*cm 8.222234*cm 145.0237048*cm 0.1334891*rad  |    2   2   4   3
     sl4_layer4_s2 | regionGas2_s2 | 4.1843987*cm -6.7943909*cm 10.1560685*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 0.9778955*cm -0.4363323*rad 1.5707963*rad 128.9017516*cm 8.1031345*cm 144.9046052*cm 0.1334891*rad 128.9017516*cm 8.1031345*cm 144.9046052*cm 0.1334891*rad  |    2   2   4   4
     sl4_layer5_s2 | regionGas2_s2 | 4.2441003*cm -5.6411092*cm 12.1318595*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 0.9778955*cm -0.4363323*rad 1.5707963*rad 128.9017516*cm 9.1946674*cm 145.9961381*cm 0.1334891*rad 128.9017516*cm 9.1946674*cm 145.9961381*cm 0.1334891*rad  |    2   2   4   5
     sl4_layer6_s2 | regionGas2_s2 | 4.2375861*cm -6.7888007*cm 14.1076505*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 0.9778955*cm -0.4363323*rad 1.5707963*rad 128.9017516*cm 9.0755678*cm 145.8770385*cm 0.1334891*rad 128.9017516*cm 9.0755678*cm 145.8770385*cm 0.1334891*rad  |    2   2   4   6
        region2_s3 |     root | -76.5648365*cm 132.614187*cm 336.7738086*cm | ordered: zxy -30*deg 25*deg 0*deg |   G4Trap | 22.0499015*cm -0.1739299*rad 1.5707963*rad 133.1382066*cm 5.1401966*cm 144.4712057*cm 0*rad 145.953716*cm 5.1401966*cm 157.8828168*cm 0*rad  |    3   2   0   0
     regionGas2_s3 | region2_s3 | 0*cm 0.5447266*cm -0*cm | 0 0 0 |   G4Trap | 22.0499015*cm -0.1739299*rad 1.5707963*rad 131.4761774*cm 5.0131796*cm 142.6048516*cm 0*rad 144.2916867*cm 5.0131796*cm 156.0164627*cm 0*rad  |    3   2   0   0
            sl3_s3 | regionGas2_s3 | -3.8245233*cm -6.1853835*cm -11.4381085*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 6.530013*cm 0*rad 1.5707963*rad 121.7205252*cm 5.3341535*cm 134.5142977*cm -0.1334891*rad 121.7205252*cm 5.3341535*cm 134.5142977*cm -0.1334891*rad  |    3   2   3
     sl3_layer1_s3 | regionGas2_s3 | -3.880899*cm -5.096352*cm -16.1024035*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 0.922859*cm -0.4363323*rad 1.5707963*rad 121.7205252*cm 6.3648762*cm 135.5450204*cm -0.1334891*rad 121.7205252*cm 6.3648762*cm 135.5450204*cm -0.1334891*rad  |    3   2   3   1
     sl3_layer2_s3 | regionGas2_s3 | -3.8747477*cm -6.1801047*cm -14.2366855*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 0.922859*cm -0.4363323*rad 1.5707963*rad 121.7205252*cm 6.2524118*cm 135.432556*cm -0.1334891*rad 121.7205252*cm 6.2524118*cm 135.432556*cm -0.1334891*rad  |    3   2   3   2
     sl3_layer3_s3 | regionGas2_s3 | -3.9311233*cm -5.0910732*cm -12.3709675*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 0.922859*cm -0.4363323*rad 1.5707963*rad 121.7205252*cm 7.2831344*cm 136.4632787*cm -0.1334891*rad 121.7205252*cm 7.2831344*cm 136.4632787*cm -0.1334891*rad  |    3   2   3   3
     sl3_layer4_s3 | regionGas2_s3 | -3.9249721*cm -6.1748259*cm -10.5052495*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 0.922859*cm -0.4363323*rad 1.5707963*rad 121.7205252*cm 7.17067*cm 136.3508143*cm -0.1334891*rad 121.7205252*cm 7.17067*cm 136.3508143*cm -0.1334891*rad  |    3   2   3   4
     sl3_layer5_s3 | regionGas2_s3 | -3.9813477*cm -5.0857944*cm -8.6395315*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 0.922859*cm -0.4363323*rad 1.5707963*rad 121.7205252*cm 8.2013927*cm 137.381537*cm -0.1334891*rad 121.7205252*cm 8.2013927*cm 137.381537*cm -0.1334891*rad  |    3   2   3   5
     sl3_layer6_s3 | regionGas2_s3 | -3.9751964*cm -6.1695471*cm -6.7738135*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 0.922859*cm -0.4363323*rad 1.5707963*rad 121.7205252*cm 8.0889283*cm 137.2690725*cm -0.1334891*rad 121.7205252*cm 8.0889283*cm 137.2690725*cm -0.1334891*rad  |    3   2   3   6
            sl4_s3 | regionGas2_s3 | 4.0780237*cm -6.8055714*cm 9.168173*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 6.9152685*cm 0*rad 1.5707963*rad 128.9017516*cm 6.1582677*cm 142.9597385*cm 0.1334891*rad 128.9017516*cm 6.1582677*cm 142.9597385*cm 0.1334891*rad  |    3   2   4
     sl4_layer1_s3 | regionGas2_s3 | 4.1377253*cm -5.6522896*cm 4.2286955*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 0.9778955*cm -0.4363323*rad 1.5707963*rad 128.9017516*cm 7.2498007*cm 144.0512714*cm 0.1334891*rad 128.9017516*cm 7.2498007*cm 144.0512714*cm 0.1334891*rad  |    3   2   4   1
     sl4_layer2_s3 | regionGas2_s3 | 4.1312112*cm -6.7999812*cm 6.2044865*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 0.9778955*cm -0.4363323*rad 1.5707963*rad 128.9017516*cm 7.1307011*cm 143.9321718*cm 0.1334891*rad 128.9017516*cm 7.1307011*cm 143.9321718*cm 0.1334891*rad  |    3   2   4   2
     sl4_layer3_s3 | regionGas2_s3 | 4.1909128*cm -5.6466994*cm 8.1802775*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 0.9778955*cm -0.4363323*rad 1.5707963*rad 128.9017516*cm 8.222234*cm 145.0237048*cm 0.1334891*rad 128.9017516*cm 8.222234*cm 145.0237048*cm 0.1334891*rad  |    3   2   4   3
     sl4_layer4_s3 | regionGas2_s3 | 4.1843987*cm -6.7943909*cm 10.1560685*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 0.9778955*cm -0.4363323*rad 1.5707963*rad 128.9017516*cm 8.1031345*cm 144.9046052*cm 0.1334891*rad 128.9017516*cm 8.1031345*cm 144.9046052*cm 0.1334891*rad  |    3   2   4   4
     sl4_layer5_s3 | regionGas2_s3 | 4.2441003*cm -5.6411092*cm 12.1318595*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 0.9778955*cm -0.4363323*rad 1.5707963*rad 128.9017516*cm 9.1946674*cm 145.9961381*cm 0.1334891*rad 128.9017516*cm 9.1946674*cm 145.9961381*cm 0.1334891*rad  |    3   2   4   5
     sl4_layer6_s3 | regionGas2_s3 | 4.2375861*cm -6.7888007*cm 14.1076505*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 0.9778955*cm -0.4363323*rad 1.5707963*rad 128.9017516*cm 9.0755678*cm 145.8770385*cm 0.1334891*rad 128.9017516*cm 9.0755678*cm 145.8770385*cm 0.1334891*rad  |    3   2   4   6
        region2_s4 |     root | -153.1296731*cm 0*cm 336.7738086*cm | ordered: zxy -90*deg 25*deg 0*deg |   G4Trap | 22.0499015*cm -0.1739299*rad 1.5707963*rad 133.1382066*cm 5.1401966*cm 144.4712057*cm 0*rad 145.953716*cm 5.1401966*cm 157.8828168*cm 0*rad  |    4   2   0   0
     regionGas2_s4 | region2_s4 | 0*cm 0.5447266*cm -0*cm | 0 0 0 |   G4Trap | 22.0499015*cm -0.1739299*rad 1.5707963*rad 131.4761774*cm 5.0131796*cm 142.6048516*cm 0*rad 144.2916867*cm 5.0131796*cm 156.0164627*cm 0*rad  |    4   2   0   0
            sl3_s4 | regionGas2_s4 | -3.8245233*cm -6.1853835*cm -11.4381085*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 6.530013*cm 0*rad 1.5707963*rad 121.7205252*cm 5.3341535*cm 134.5142977*cm -0.1334891*rad 121.7205252*cm 5.3341535*cm 134.5142977*cm -0.1334891*rad  |    4   2   3
     sl3_layer1_s4 | regionGas2_s4 | -3.880899*cm -5.096352*cm -16.1024035*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 0.922859*cm -0.4363323*rad 1.5707963*rad 121.7205252*cm 6.3648762*cm 135.5450204*cm -0.1334891*rad 121.7205252*cm 6.3648762*cm 135.5450204*cm -0.1334891*rad  |    4   2   3   1
     sl3_layer2_s4 | regionGas2_s4 | -3.8747477*cm -6.1801047*cm -14.2366855*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 0.922859*cm -0.4363323*rad 1.5707963*rad 121.7205252*cm 6.2524118*cm 135.432556*cm -0.1334891*rad 121.7205252*cm 6.2524118*cm 135.432556*cm -0.1334891*rad  |    4   2   3   2
     sl3_layer3_s4 | regionGas2_s4 | -3.9311233*cm -5.0910732*cm -12.3709675*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 0.922859*cm -0.4363323*rad 1.5707963*rad 121.7205252*cm 7.2831344*cm 136.4632787*cm -0.1334891*rad 121.7205252*cm 7.2831344*cm 136.4632787*cm -0.1334891*rad  |    4   2   3   3
     sl3_layer4_s4 | regionGas2_s4 | -3.9249721*cm -6.1748259*cm -10.5052495*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 0.922859*cm -0.4363323*rad 1.5707963*rad 121.7205252*cm 7.17067*cm 136.3508143*cm -0.1334891*rad 121.7205252*cm 7.17067*cm 136.3508143*cm -0.1334891*rad  |    4   2   3   4
